province_territory,category_1,category_2,category_3,total_flag,year,value
Nunavut,Other IMP Participants,,,False,2007,0
Nunavut,Vulnerable workers,Vulnerable workers (subcategory),,False,2007,0
Nunavut,Vulnerable workers,,,True,2007,0
Nunavut,,,,True,2007,20
Province / Territory not stated,Not stated,,,False,2007,0
Total,,,,True,2007,92880
Newfoundland and Labrador,Agreements,Canada-International,Non-Trade,False,2008,0
Newfoundland and Labrador,Agreements,Canada-International,North American Free Trade Agreement (NAFTA),False,2008,95
Newfoundland and Labrador,Agreements,Canada-International,Other Free Trade Agreement (FTA),False,2008,5
Newfoundland and Labrador,Agreements,Canada-International,General Agreement on Trade in Services (GATS) Professional,False,2008,10
Newfoundland and Labrador,Agreements,Canada-International,Canada-Colombia Free Trade Agreement,False,2008,0
Newfoundland and Labrador,Agreements,Canada-International,Comprehensive Economic and Trade Agreement (CETA),False,2008,0
Newfoundland and Labrador,Agreements,Canada-International,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),False,2008,0
Newfoundland and Labrador,Agreements,Canada-International,Canada-United States-Mexico Agreement (CUSMA),False,2008,0
Newfoundland and Labrador,Agreements,Canada-International,Canada-Korea Free Trade Agreement (CKFTA),False,2008,0
Newfoundland and Labrador,Agreements,Canada-International,,True,2008,110
Newfoundland and Labrador,Agreements,Canada - Provincial/Territorial,,False,2008,0
Newfoundland and Labrador,Agreements,Other Agreements,,False,2008,10
Newfoundland and Labrador,Agreements,Provincial/Territorial - International,,False,2008,0
Newfoundland and Labrador,Agreements,,,True,2008,120
Newfoundland and Labrador,Canadian Interests,Significant benefit,,False,2008,100
Newfoundland and Labrador,Canadian Interests,Reciprocal Employment,International Experience Canada (IEC),False,2008,20
Newfoundland and Labrador,Canadian Interests,Reciprocal Employment,"Exchange Professors, Visiting Lecturers",False,2008,10
Newfoundland and Labrador,Canadian Interests,Reciprocal Employment,Reciprocal Employment - Other,False,2008,5
Newfoundland and Labrador,Canadian Interests,Reciprocal Employment,,True,2008,35
Newfoundland and Labrador,Canadian Interests,"Research, educational or training programs",,False,2008,0
Newfoundland and Labrador,Canadian Interests,Competitiveness and public policy,Spouses of skilled workers,False,2008,95
Newfoundland and Labrador,Canadian Interests,Competitiveness and public policy,Spouses of students,False,2008,45
Newfoundland and Labrador,Canadian Interests,Competitiveness and public policy,Post-grad employment,False,2008,85
Newfoundland and Labrador,Canadian Interests,Competitiveness and public policy,Post-doctoral Ph.D fellows and award recipients,False,2008,15
Newfoundland and Labrador,Canadian Interests,Competitiveness and public policy,Dependent of skilled worker,False,2008,0
Newfoundland and Labrador,Canadian Interests,Competitiveness and public policy,Family members of Economic PR applicants,False,2008,0
Newfoundland and Labrador,Canadian Interests,Competitiveness and public policy,,True,2008,240
Newfoundland and Labrador,Canadian Interests,Charitable or religious work,,False,2008,2
Newfoundland and Labrador,Canadian Interests,,,True,2008,380
Newfoundland and Labrador,Other IMP Participants,,,False,2008,0
Newfoundland and Labrador,Vulnerable workers,Vulnerable workers (subcategory),,False,2008,0
Newfoundland and Labrador,Vulnerable workers,,,True,2008,0
Newfoundland and Labrador,,,,True,2008,500
Prince Edward Island,Agreements,Canada-International,Non-Trade,False,2008,0
Prince Edward Island,Agreements,Canada-International,North American Free Trade Agreement (NAFTA),False,2008,25
Prince Edward Island,Agreements,Canada-International,Other Free Trade Agreement (FTA),False,2008,0
Prince Edward Island,Agreements,Canada-International,General Agreement on Trade in Services (GATS) Professional,False,2008,0
Prince Edward Island,Agreements,Canada-International,Comprehensive Economic and Trade Agreement (CETA),False,2008,0
Prince Edward Island,Agreements,Canada-International,Canada-United States-Mexico Agreement (CUSMA),False,2008,0
Prince Edward Island,Agreements,Canada-International,Canada-Colombia Free Trade Agreement,False,2008,0
Prince Edward Island,Agreements,Canada-International,Canada-Peru Free Trade Agreement,False,2008,0
Prince Edward Island,Agreements,Canada-International,,True,2008,25
Prince Edward Island,Agreements,Canada - Provincial/Territorial,,False,2008,0
Prince Edward Island,Agreements,Other Agreements,,False,2008,10
Prince Edward Island,Agreements,Provincial/Territorial - International,,False,2008,0
Prince Edward Island,Agreements,,,True,2008,35
Prince Edward Island,Canadian Interests,Significant benefit,Entrepreneur/self-employed,False,2008,2
Prince Edward Island,Canadian Interests,Significant benefit,Intra-company transfers,False,2008,10
Prince Edward Island,Canadian Interests,Significant benefit,Emergency repairs,False,2008,0
Prince Edward Island,Canadian Interests,Significant benefit,Significant benefit - general,False,2008,5
Prince Edward Island,Canadian Interests,Significant benefit,Permanent Residence Applicants in Canada,False,2008,0
Prince Edward Island,Canadian Interests,Significant benefit,Bridging open work permits (BOWPs) OR Permanent resident facilitation work permit categories,False,2008,0
Prince Edward Island,Canadian Interests,Significant benefit,,True,2008,15
Prince Edward Island,Canadian Interests,Reciprocal Employment,International Experience Canada (IEC),False,2008,30
Prince Edward Island,Canadian Interests,Reciprocal Employment,"Exchange Professors, Visiting Lecturers",False,2008,0
Prince Edward Island,Canadian Interests,Reciprocal Employment,Reciprocal Employment - Other,False,2008,0
Prince Edward Island,Canadian Interests,Reciprocal Employment,,True,2008,30
Prince Edward Island,Canadian Interests,"Research, educational or training programs",,False,2008,0
Prince Edward Island,Canadian Interests,Competitiveness and public policy,Spouses of skilled workers,False,2008,30
Prince Edward Island,Canadian Interests,Competitiveness and public policy,Spouses of students,False,2008,5
Prince Edward Island,Canadian Interests,Competitiveness and public policy,Post-grad employment,False,2008,35
Prince Edward Island,Canadian Interests,Competitiveness and public policy,Post-doctoral Ph.D fellows and award recipients,False,2008,5
Prince Edward Island,Canadian Interests,Competitiveness and public policy,Dependent of skilled worker,False,2008,0
Prince Edward Island,Canadian Interests,Competitiveness and public policy,Family members of Economic PR applicants,False,2008,0
Prince Edward Island,Canadian Interests,Competitiveness and public policy,,True,2008,80
Prince Edward Island,Canadian Interests,Charitable or religious work,,False,2008,10
Prince Edward Island,Canadian Interests,,,True,2008,135
Prince Edward Island,Other IMP Participants,,,False,2008,0
Prince Edward Island,Vulnerable workers,Vulnerable workers (subcategory),,False,2008,0
Prince Edward Island,Vulnerable workers,,,True,2008,0
Prince Edward Island,,,,True,2008,165
Nova Scotia,Agreements,Canada-International,Non-Trade,False,2008,0
Nova Scotia,Agreements,Canada-International,North American Free Trade Agreement (NAFTA),False,2008,190
Nova Scotia,Agreements,Canada-International,Other Free Trade Agreement (FTA),False,2008,5
Nova Scotia,Agreements,Canada-International,General Agreement on Trade in Services (GATS) Professional,False,2008,2
Nova Scotia,Agreements,Canada-International,Canada-Colombia Free Trade Agreement,False,2008,0
Nova Scotia,Agreements,Canada-International,Comprehensive Economic and Trade Agreement (CETA),False,2008,0
Nova Scotia,Agreements,Canada-International,Canada-United States-Mexico Agreement (CUSMA),False,2008,0
Nova Scotia,Agreements,Canada-International,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),False,2008,0
Nova Scotia,Agreements,Canada-International,Canada-Korea Free Trade Agreement (CKFTA),False,2008,0
Nova Scotia,Agreements,Canada-International,Canada-Chile Free Trade Agreement,False,2008,0
Nova Scotia,Agreements,Canada-International,Canada-Peru Free Trade Agreement,False,2008,0
Nova Scotia,Agreements,Canada-International,,True,2008,200
Nova Scotia,Agreements,Canada - Provincial/Territorial,,False,2008,0
Nova Scotia,Agreements,Other Agreements,,False,2008,50
Nova Scotia,Agreements,Provincial/Territorial - International,,False,2008,0
Nova Scotia,Agreements,,,True,2008,250
Nova Scotia,Canadian Interests,Significant benefit,,False,2008,100
Nova Scotia,Canadian Interests,Reciprocal Employment,International Experience Canada (IEC),False,2008,220
Nova Scotia,Canadian Interests,Reciprocal Employment,"Exchange Professors, Visiting Lecturers",False,2008,25
Nova Scotia,Canadian Interests,Reciprocal Employment,Reciprocal Employment - Other,False,2008,40
Nova Scotia,Canadian Interests,Reciprocal Employment,,True,2008,280
Nova Scotia,Canadian Interests,"Research, educational or training programs",,False,2008,0
Nova Scotia,Canadian Interests,Competitiveness and public policy,Spouses of skilled workers,False,2008,240
Nova Scotia,Canadian Interests,Competitiveness and public policy,Spouses of students,False,2008,80
Nova Scotia,Canadian Interests,Competitiveness and public policy,Post-grad employment,False,2008,460
Nova Scotia,Canadian Interests,Competitiveness and public policy,Post-doctoral Ph.D fellows and award recipients,False,2008,105
Nova Scotia,Canadian Interests,Competitiveness and public policy,Dependent of skilled worker,False,2008,0
Nova Scotia,Canadian Interests,Competitiveness and public policy,Family members of Economic PR applicants,False,2008,0
Nova Scotia,Canadian Interests,Competitiveness and public policy,,True,2008,885
Nova Scotia,Canadian Interests,Charitable or religious work,,False,2008,70
Nova Scotia,Canadian Interests,,,True,2008,1340
Nova Scotia,Other IMP Participants,,,False,2008,2
Nova Scotia,Vulnerable workers,Vulnerable workers (subcategory),,False,2008,0
Nova Scotia,Vulnerable workers,,,True,2008,0
Nova Scotia,,,,True,2008,1590
New Brunswick,Agreements,Canada-International,Non-Trade,False,2008,0
New Brunswick,Agreements,Canada-International,North American Free Trade Agreement (NAFTA),False,2008,170
New Brunswick,Agreements,Canada-International,Other Free Trade Agreement (FTA),False,2008,5
New Brunswick,Agreements,Canada-International,General Agreement on Trade in Services (GATS) Professional,False,2008,5
New Brunswick,Agreements,Canada-International,Comprehensive Economic and Trade Agreement (CETA),False,2008,0
New Brunswick,Agreements,Canada-International,Canada-Colombia Free Trade Agreement,False,2008,0
New Brunswick,Agreements,Canada-International,Canada-United States-Mexico Agreement (CUSMA),False,2008,0
New Brunswick,Agreements,Canada-International,Comprehensive and Progressive Agreement for Trans-Pacific Partnership (CPTPP),False,2008,0
New Brunswick,Agreements,Canada-International,Canada-Chile Free Trade Agreement,False,2008,0
New Brunswick,Agreements,Canada-International,Canada-Peru Free Trade Agreement,False,2008,0
New Brunswick,Agreements,Canada-International,Canada-Panama Free Trade Agreement,False,2008,0
New Brunswick,Agreements,Canada-International,,True,2008,180
New Brunswick,Agreements,Canada - Provincial/Territorial,,False,2008,0
New Brunswick,Agreements,Other Agreements,,False,2008,40
New Brunswick,Agreements,Provincial/Territorial - International,,False,2008,0
New Brunswick,Agreements,,,True,2008,220
New Brunswick,Canadian Interests,Significant benefit,,False,2008,120
New Brunswick,Canadian Interests,Reciprocal Employment,International Experience Canada (IEC),False,2008,55
New Brunswick,Canadian Interests,Reciprocal Employment,"Exchange Professors, Visiting Lecturers",False,2008,15
New Brunswick,Canadian Interests,Reciprocal Employment,Reciprocal Employment - Other,False,2008,5
New Brunswick,Canadian Interests,Reciprocal Employment,,True,2008,80
New Brunswick,Canadian Interests,"Research, educational or training programs",,False,2008,0
New Brunswick,Canadian Interests,Competitiveness and public policy,Spouses of skilled workers,False,2008,170
New Brunswick,Canadian Interests,Competitiveness and public policy,Spouses of students,False,2008,65
New Brunswick,Canadian Interests,Competitiveness and public policy,Post-grad employment,False,2008,365
New Brunswick,Canadian Interests,Competitiveness and public policy,Post-doctoral Ph.D fellows and award recipients,False,2008,40
New Brunswick,Canadian Interests,Competitiveness and public policy,Dependent of skilled worker,False,2008,0
New Brunswick,Canadian Interests,Competitiveness and public policy,Family members of Economic PR applicants,False,2008,0
New Brunswick,Canadian Interests,Competitiveness and public policy,,True,2008,640
New Brunswick,Canadian Interests,Charitable or religious work,,False,2008,10
New Brunswick,Canadian Interests,,,True,2008,850
New Brunswick,Other IMP Participants,,,False,2008,0
New Brunswick,Vulnerable workers,Vulnerable workers (subcategory),,False,2008,0
New Brunswick,Vulnerable workers,,,True,2008,0
New Brunswick,,,,True,2008,1065
Quebec,Agreements,Canada-International,Non-Trade,False,2008,2
Quebec,Agreements,Canada-International,North American Free Trade Agreement (NAFTA),False,2008,1425
