province_territory,study_level,total_flag,year_month,year,month,value
New Brunswick,Education level not stated,False,2018-02,2018,2,0
New Brunswick,,True,2018-02,2018,2,70
Quebec,Secondary or less,False,2018-02,2018,2,125
Quebec,Post Secondary,False,2018-02,2018,2,880
Quebec,Other Studies,False,2018-02,2018,2,290
Quebec,Education level not stated,False,2018-02,2018,2,0
Quebec,,True,2018-02,2018,2,1295
Ontario,Secondary or less,False,2018-02,2018,2,1165
Ontario,Post Secondary,False,2018-02,2018,2,3035
Ontario,Other Studies,False,2018-02,2018,2,1005
Ontario,Education level not stated,False,2018-02,2018,2,2
Ontario,,True,2018-02,2018,2,5205
Manitoba,Secondary or less,False,2018-02,2018,2,80
Manitoba,Post Secondary,False,2018-02,2018,2,345
Manitoba,Other Studies,False,2018-02,2018,2,55
Manitoba,Education level not stated,False,2018-02,2018,2,0
Manitoba,,True,2018-02,2018,2,485
Saskatchewan,Secondary or less,False,2018-02,2018,2,40
Saskatchewan,Post Secondary,False,2018-02,2018,2,105
Saskatchewan,Other Studies,False,2018-02,2018,2,10
Saskatchewan,Education level not stated,False,2018-02,2018,2,0
Saskatchewan,,True,2018-02,2018,2,155
Alberta,Secondary or less,False,2018-02,2018,2,190
Alberta,Post Secondary,False,2018-02,2018,2,380
Alberta,Other Studies,False,2018-02,2018,2,85
Alberta,Education level not stated,False,2018-02,2018,2,0
Alberta,,True,2018-02,2018,2,655
British Columbia,Secondary or less,False,2018-02,2018,2,720
British Columbia,Post Secondary,False,2018-02,2018,2,2030
British Columbia,Other Studies,False,2018-02,2018,2,645
British Columbia,Education level not stated,False,2018-02,2018,2,2
British Columbia,,True,2018-02,2018,2,3400
Yukon,Secondary or less,False,2018-02,2018,2,0
Yukon,Post Secondary,False,2018-02,2018,2,2
Yukon,Other Studies,False,2018-02,2018,2,0
Yukon,Education level not stated,False,2018-02,2018,2,0
Yukon,,True,2018-02,2018,2,2
Northwest Territories,Secondary or less,False,2018-02,2018,2,0
Northwest Territories,Post Secondary,False,2018-02,2018,2,0
Northwest Territories,Other Studies,False,2018-02,2018,2,0
Northwest Territories,,True,2018-02,2018,2,0
Nunavut,Secondary or less,False,2018-02,2018,2,0
Nunavut,Post Secondary,False,2018-02,2018,2,0
Nunavut,Other Studies,False,2018-02,2018,2,0
Nunavut,,True,2018-02,2018,2,0
Province/territory not stated Total,,False,2018-02,2018,2,20
Total,,True,2018-02,2018,2,11765
Newfoundland and Labrador,Secondary or less,False,2018-03,2018,3,2
Newfoundland and Labrador,Post Secondary,False,2018-03,2018,3,65
Newfoundland and Labrador,Other Studies,False,2018-03,2018,3,5
Newfoundland and Labrador,Education level not stated,False,2018-03,2018,3,0
Newfoundland and Labrador,,True,2018-03,2018,3,75
Prince Edward Island,Secondary or less,False,2018-03,2018,3,5
Prince Edward Island,Post Secondary,False,2018-03,2018,3,30
Prince Edward Island,Other Studies,False,2018-03,2018,3,10
Prince Edward Island,Education level not stated,False,2018-03,2018,3,0
Prince Edward Island,,True,2018-03,2018,3,45
Nova Scotia,Secondary or less,False,2018-03,2018,3,40
Nova Scotia,Post Secondary,False,2018-03,2018,3,185
Nova Scotia,Other Studies,False,2018-03,2018,3,55
Nova Scotia,Education level not stated,False,2018-03,2018,3,0
Nova Scotia,,True,2018-03,2018,3,285
New Brunswick,Secondary or less,False,2018-03,2018,3,10
New Brunswick,Post Secondary,False,2018-03,2018,3,60
New Brunswick,Other Studies,False,2018-03,2018,3,15
New Brunswick,Education level not stated,False,2018-03,2018,3,0
New Brunswick,,True,2018-03,2018,3,85
Quebec,Secondary or less,False,2018-03,2018,3,130
Quebec,Post Secondary,False,2018-03,2018,3,850
Quebec,Other Studies,False,2018-03,2018,3,305
Quebec,Education level not stated,False,2018-03,2018,3,0
Quebec,,True,2018-03,2018,3,1285
Ontario,Secondary or less,False,2018-03,2018,3,995
Ontario,Post Secondary,False,2018-03,2018,3,4915
Ontario,Other Studies,False,2018-03,2018,3,1220
Ontario,Education level not stated,False,2018-03,2018,3,2
Ontario,,True,2018-03,2018,3,7135
Manitoba,Secondary or less,False,2018-03,2018,3,35
Manitoba,Post Secondary,False,2018-03,2018,3,405
Manitoba,Other Studies,False,2018-03,2018,3,90
Manitoba,Education level not stated,False,2018-03,2018,3,0
Manitoba,,True,2018-03,2018,3,530
Saskatchewan,Secondary or less,False,2018-03,2018,3,45
Saskatchewan,Post Secondary,False,2018-03,2018,3,145
Saskatchewan,Other Studies,False,2018-03,2018,3,15
Saskatchewan,Education level not stated,False,2018-03,2018,3,0
Saskatchewan,,True,2018-03,2018,3,200
Alberta,Secondary or less,False,2018-03,2018,3,150
Alberta,Post Secondary,False,2018-03,2018,3,355
Alberta,Other Studies,False,2018-03,2018,3,110
Alberta,Education level not stated,False,2018-03,2018,3,0
Alberta,,True,2018-03,2018,3,620
British Columbia,Secondary or less,False,2018-03,2018,3,575
British Columbia,Post Secondary,False,2018-03,2018,3,2575
British Columbia,Other Studies,False,2018-03,2018,3,790
British Columbia,Education level not stated,False,2018-03,2018,3,0
British Columbia,,True,2018-03,2018,3,3940
Yukon,Secondary or less,False,2018-03,2018,3,0
Yukon,Post Secondary,False,2018-03,2018,3,2
Yukon,Other Studies,False,2018-03,2018,3,0
Yukon,Education level not stated,False,2018-03,2018,3,0
Yukon,,True,2018-03,2018,3,2
Northwest Territories,Secondary or less,False,2018-03,2018,3,0
Northwest Territories,Post Secondary,False,2018-03,2018,3,0
Northwest Territories,Other Studies,False,2018-03,2018,3,0
Northwest Territories,,True,2018-03,2018,3,0
Nunavut,Secondary or less,False,2018-03,2018,3,0
Nunavut,Post Secondary,False,2018-03,2018,3,0
Nunavut,Other Studies,False,2018-03,2018,3,0
Nunavut,,True,2018-03,2018,3,0
Province/territory not stated Total,,False,2018-03,2018,3,35
Total,,True,2018-03,2018,3,14230
Newfoundland and Labrador,Secondary or less,False,2018-04,2018,4,15
Newfoundland and Labrador,Post Secondary,False,2018-04,2018,4,95
Newfoundland and Labrador,Other Studies,False,2018-04,2018,4,10
Newfoundland and Labrador,Education level not stated,False,2018-04,2018,4,0
Newfoundland and Labrador,,True,2018-04,2018,4,115
Prince Edward Island,Secondary or less,False,2018-04,2018,4,10
Prince Edward Island,Post Secondary,False,2018-04,2018,4,65
Prince Edward Island,Other Studies,False,2018-04,2018,4,25
Prince Edward Island,Education level not stated,False,2018-04,2018,4,0
Prince Edward Island,,True,2018-04,2018,4,100
Nova Scotia,Secondary or less,False,2018-04,2018,4,40
Nova Scotia,Post Secondary,False,2018-04,2018,4,540
Nova Scotia,Other Studies,False,2018-04,2018,4,105
Nova Scotia,Education level not stated,False,2018-04,2018,4,0
Nova Scotia,,True,2018-04,2018,4,680
New Brunswick,Secondary or less,False,2018-04,2018,4,25
New Brunswick,Post Secondary,False,2018-04,2018,4,110
New Brunswick,Other Studies,False,2018-04,2018,4,25
New Brunswick,Education level not stated,False,2018-04,2018,4,0
New Brunswick,,True,2018-04,2018,4,160
Quebec,Secondary or less,False,2018-04,2018,4,190
Quebec,Post Secondary,False,2018-04,2018,4,1570
Quebec,Other Studies,False,2018-04,2018,4,395
Quebec,Education level not stated,False,2018-04,2018,4,0
Quebec,,True,2018-04,2018,4,2155
Ontario,Secondary or less,False,2018-04,2018,4,1535
Ontario,Post Secondary,False,2018-04,2018,4,12740
Ontario,Other Studies,False,2018-04,2018,4,2310
Ontario,Education level not stated,False,2018-04,2018,4,2
Ontario,,True,2018-04,2018,4,16585
Manitoba,Secondary or less,False,2018-04,2018,4,60
Manitoba,Post Secondary,False,2018-04,2018,4,1155
Manitoba,Other Studies,False,2018-04,2018,4,145
Manitoba,Education level not stated,False,2018-04,2018,4,0
Manitoba,,True,2018-04,2018,4,1360
Saskatchewan,Secondary or less,False,2018-04,2018,4,50
Saskatchewan,Post Secondary,False,2018-04,2018,4,255
Saskatchewan,Other Studies,False,2018-04,2018,4,50
Saskatchewan,Education level not stated,False,2018-04,2018,4,0
Saskatchewan,,True,2018-04,2018,4,355
Alberta,Secondary or less,False,2018-04,2018,4,215
Alberta,Post Secondary,False,2018-04,2018,4,830
Alberta,Other Studies,False,2018-04,2018,4,255
Alberta,Education level not stated,False,2018-04,2018,4,0
Alberta,,True,2018-04,2018,4,1305
British Columbia,Secondary or less,False,2018-04,2018,4,1140
British Columbia,Post Secondary,False,2018-04,2018,4,5890
British Columbia,Other Studies,False,2018-04,2018,4,1380
British Columbia,Education level not stated,False,2018-04,2018,4,0
British Columbia,,True,2018-04,2018,4,8405
Yukon,Secondary or less,False,2018-04,2018,4,0
Yukon,Post Secondary,False,2018-04,2018,4,2
Yukon,Other Studies,False,2018-04,2018,4,0
Yukon,Education level not stated,False,2018-04,2018,4,0
Yukon,,True,2018-04,2018,4,2
Northwest Territories,Secondary or less,False,2018-04,2018,4,2
Northwest Territories,Post Secondary,False,2018-04,2018,4,0
Northwest Territories,Other Studies,False,2018-04,2018,4,0
Northwest Territories,,True,2018-04,2018,4,2
Nunavut,Secondary or less,False,2018-04,2018,4,0
Nunavut,Post Secondary,False,2018-04,2018,4,0
Nunavut,Other Studies,False,2018-04,2018,4,0
Nunavut,,True,2018-04,2018,4,0
Province/territory not stated Total,,False,2018-04,2018,4,20
Total,,True,2018-04,2018,4,31260
Newfoundland and Labrador,Secondary or less,False,2018-05,2018,5,10
Newfoundland and Labrador,Post Secondary,False,2018-05,2018,5,130
Newfoundland and Labrador,Other Studies,False,2018-05,2018,5,10
Newfoundland and Labrador,Education level not stated,False,2018-05,2018,5,0
Newfoundland and Labrador,,True,2018-05,2018,5,150
Prince Edward Island,Secondary or less,False,2018-05,2018,5,35
Prince Edward Island,Post Secondary,False,2018-05,2018,5,60
Prince Edward Island,Other Studies,False,2018-05,2018,5,25
Prince Edward Island,Education level not stated,False,2018-05,2018,5,0
Prince Edward Island,,True,2018-05,2018,5,125
Nova Scotia,Secondary or less,False,2018-05,2018,5,110
Nova Scotia,Post Secondary,False,2018-05,2018,5,435
Nova Scotia,Other Studies,False,2018-05,2018,5,60
Nova Scotia,Education level not stated,False,2018-05,2018,5,0
Nova Scotia,,True,2018-05,2018,5,605
New Brunswick,Secondary or less,False,2018-05,2018,5,35
New Brunswick,Post Secondary,False,2018-05,2018,5,110
New Brunswick,Other Studies,False,2018-05,2018,5,25
New Brunswick,Education level not stated,False,2018-05,2018,5,0
New Brunswick,,True,2018-05,2018,5,170
Quebec,Secondary or less,False,2018-05,2018,5,260
Quebec,Post Secondary,False,2018-05,2018,5,1725
Quebec,Other Studies,False,2018-05,2018,5,465
Quebec,Education level not stated,False,2018-05,2018,5,2
Quebec,,True,2018-05,2018,5,2450
Ontario,Secondary or less,False,2018-05,2018,5,2650
Ontario,Post Secondary,False,2018-05,2018,5,7485
Ontario,Other Studies,False,2018-05,2018,5,1395
Ontario,Education level not stated,False,2018-05,2018,5,5
Ontario,,True,2018-05,2018,5,11535
Manitoba,Secondary or less,False,2018-05,2018,5,100
Manitoba,Post Secondary,False,2018-05,2018,5,620
Manitoba,Other Studies,False,2018-05,2018,5,100
Manitoba,Education level not stated,False,2018-05,2018,5,0
Manitoba,,True,2018-05,2018,5,820
Saskatchewan,Secondary or less,False,2018-05,2018,5,65
Saskatchewan,Post Secondary,False,2018-05,2018,5,270
Saskatchewan,Other Studies,False,2018-05,2018,5,30
Saskatchewan,Education level not stated,False,2018-05,2018,5,0
Saskatchewan,,True,2018-05,2018,5,365
Alberta,Secondary or less,False,2018-05,2018,5,355
Alberta,Post Secondary,False,2018-05,2018,5,820
Alberta,Other Studies,False,2018-05,2018,5,145
Alberta,Education level not stated,False,2018-05,2018,5,2
Alberta,,True,2018-05,2018,5,1320
British Columbia,Secondary or less,False,2018-05,2018,5,1835
British Columbia,Post Secondary,False,2018-05,2018,5,3580
British Columbia,Other Studies,False,2018-05,2018,5,735
British Columbia,Education level not stated,False,2018-05,2018,5,2
British Columbia,,True,2018-05,2018,5,6155
Yukon,Secondary or less,False,2018-05,2018,5,2
Yukon,Post Secondary,False,2018-05,2018,5,2
Yukon,Other Studies,False,2018-05,2018,5,2
Yukon,Education level not stated,False,2018-05,2018,5,0
Yukon,,True,2018-05,2018,5,5
Northwest Territories,Secondary or less,False,2018-05,2018,5,0
Northwest Territories,Post Secondary,False,2018-05,2018,5,0
Northwest Territories,Other Studies,False,2018-05,2018,5,0
Northwest Territories,,True,2018-05,2018,5,0
Nunavut,Secondary or less,False,2018-05,2018,5,0
Nunavut,Post Secondary,False,2018-05,2018,5,2
Nunavut,Other Studies,False,2018-05,2018,5,0
Nunavut,,True,2018-05,2018,5,2
Province/territory not stated Total,,False,2018-05,2018,5,35
Total,,True,2018-05,2018,5,23730
Newfoundland and Labrador,Secondary or less,False,2018-06,2018,6,20
Newfoundland and Labrador,Post Secondary,False,2018-06,2018,6,125
Newfoundland and Labrador,Other Studies,False,2018-06,2018,6,5
Newfoundland and Labrador,Education level not stated,False,2018-06,2018,6,0
Newfoundland and Labrador,,True,2018-06,2018,6,150
Prince Edward Island,Secondary or less,False,2018-06,2018,6,30
Prince Edward Island,Post Secondary,False,2018-06,2018,6,65
Prince Edward Island,Other Studies,False,2018-06,2018,6,15
Prince Edward Island,Education level not stated,False,2018-06,2018,6,0
Prince Edward Island,,True,2018-06,2018,6,110
Nova Scotia,Secondary or less,False,2018-06,2018,6,70
Nova Scotia,Post Secondary,False,2018-06,2018,6,495
Nova Scotia,Other Studies,False,2018-06,2018,6,155
Nova Scotia,Education level not stated,False,2018-06,2018,6,0
Nova Scotia,,True,2018-06,2018,6,720
New Brunswick,Secondary or less,False,2018-06,2018,6,50
New Brunswick,Post Secondary,False,2018-06,2018,6,170
New Brunswick,Other Studies,False,2018-06,2018,6,45
New Brunswick,Education level not stated,False,2018-06,2018,6,0
New Brunswick,,True,2018-06,2018,6,260
Quebec,Secondary or less,False,2018-06,2018,6,370
Quebec,Post Secondary,False,2018-06,2018,6,1780
Quebec,Other Studies,False,2018-06,2018,6,520
Quebec,Education level not stated,False,2018-06,2018,6,2
Quebec,,True,2018-06,2018,6,2670
Ontario,Secondary or less,False,2018-06,2018,6,3430
Ontario,Post Secondary,False,2018-06,2018,6,9540
Ontario,Other Studies,False,2018-06,2018,6,1630
Ontario,Education level not stated,False,2018-06,2018,6,2
Ontario,,True,2018-06,2018,6,14605
Manitoba,Secondary or less,False,2018-06,2018,6,150
Manitoba,Post Secondary,False,2018-06,2018,6,730
Manitoba,Other Studies,False,2018-06,2018,6,90
Manitoba,Education level not stated,False,2018-06,2018,6,0
Manitoba,,True,2018-06,2018,6,970
Saskatchewan,Secondary or less,False,2018-06,2018,6,90
Saskatchewan,Post Secondary,False,2018-06,2018,6,255
Saskatchewan,Other Studies,False,2018-06,2018,6,45
Saskatchewan,Education level not stated,False,2018-06,2018,6,0
Saskatchewan,,True,2018-06,2018,6,395
Alberta,Secondary or less,False,2018-06,2018,6,400
Alberta,Post Secondary,False,2018-06,2018,6,1130
Alberta,Other Studies,False,2018-06,2018,6,140
Alberta,Education level not stated,False,2018-06,2018,6,0
Alberta,,True,2018-06,2018,6,1670
British Columbia,Secondary or less,False,2018-06,2018,6,2135
British Columbia,Post Secondary,False,2018-06,2018,6,4625
British Columbia,Other Studies,False,2018-06,2018,6,815
British Columbia,Education level not stated,False,2018-06,2018,6,2
British Columbia,,True,2018-06,2018,6,7580
Yukon,Secondary or less,False,2018-06,2018,6,2
Yukon,Post Secondary,False,2018-06,2018,6,2
Yukon,Other Studies,False,2018-06,2018,6,0
Yukon,Education level not stated,False,2018-06,2018,6,0
Yukon,,True,2018-06,2018,6,2
Northwest Territories,Secondary or less,False,2018-06,2018,6,2
Northwest Territories,Post Secondary,False,2018-06,2018,6,2
Northwest Territories,Other Studies,False,2018-06,2018,6,0
Northwest Territories,,True,2018-06,2018,6,2
Nunavut,Secondary or less,False,2018-06,2018,6,0
Nunavut,Post Secondary,False,2018-06,2018,6,0
Nunavut,Other Studies,False,2018-06,2018,6,0
Nunavut,,True,2018-06,2018,6,0
Province/territory not stated Total,,False,2018-06,2018,6,30
Total,,True,2018-06,2018,6,29155
Newfoundland and Labrador,Secondary or less,False,2018-07,2018,7,15
Newfoundland and Labrador,Post Secondary,False,2018-07,2018,7,95
Newfoundland and Labrador,Other Studies,False,2018-07,2018,7,5
Newfoundland and Labrador,Education level not stated,False,2018-07,2018,7,0
Newfoundland and Labrador,,True,2018-07,2018,7,115
Prince Edward Island,Secondary or less,False,2018-07,2018,7,35
Prince Edward Island,Post Secondary,False,2018-07,2018,7,75
Prince Edward Island,Other Studies,False,2018-07,2018,7,15
Prince Edward Island,Education level not stated,False,2018-07,2018,7,0
Prince Edward Island,,True,2018-07,2018,7,130
Nova Scotia,Secondary or less,False,2018-07,2018,7,80
Nova Scotia,Post Secondary,False,2018-07,2018,7,365
Nova Scotia,Other Studies,False,2018-07,2018,7,165
Nova Scotia,Education level not stated,False,2018-07,2018,7,2
Nova Scotia,,True,2018-07,2018,7,605
New Brunswick,Secondary or less,False,2018-07,2018,7,40
New Brunswick,Post Secondary,False,2018-07,2018,7,185
New Brunswick,Other Studies,False,2018-07,2018,7,25
New Brunswick,Education level not stated,False,2018-07,2018,7,0
New Brunswick,,True,2018-07,2018,7,250
Quebec,Secondary or less,False,2018-07,2018,7,385
Quebec,Post Secondary,False,2018-07,2018,7,2100
Quebec,Other Studies,False,2018-07,2018,7,510
Quebec,Education level not stated,False,2018-07,2018,7,2
Quebec,,True,2018-07,2018,7,2995
Ontario,Secondary or less,False,2018-07,2018,7,2970
Ontario,Post Secondary,False,2018-07,2018,7,9235
Ontario,Other Studies,False,2018-07,2018,7,1545
Ontario,Education level not stated,False,2018-07,2018,7,2
Ontario,,True,2018-07,2018,7,13750
Manitoba,Secondary or less,False,2018-07,2018,7,115
Manitoba,Post Secondary,False,2018-07,2018,7,605
Manitoba,Other Studies,False,2018-07,2018,7,90
Manitoba,Education level not stated,False,2018-07,2018,7,0
Manitoba,,True,2018-07,2018,7,810
Saskatchewan,Secondary or less,False,2018-07,2018,7,80
